province_code,province,year,y_wang_original,irr,flood,sun,temp,spei,prec,mech,fert,drou_a,flood_a,ndvi,prec_capital,sun_capital,ndvi_summer_peak,ndvi_yearly,lst_day_growing_mean_k,lst_night_growing_mean_k,production_wan_ton,sown_qian_ha,yield_kg_per_ha,y_linear,y_butter,y_zscore,prec_nasa,sun_nasa
350000,福建省,2020,0.018,89.1188,0.99,2897.694126242189,19.67,-0.5792,1530.57,0.773,100.8,28.68,122.33,0.7348955219652892,438.65,2165.75,0.7660512902451656,0.7083045455053054,300.5104324560997,292.4934239354199,502.32,1631.27,3079.318567741698,12.105101358437878,-7.052305665471977,-0.08752169624711406,1530.57,2897.694126242189
540000,西藏自治区,2011,0.041,55.1258,2.42,3527.1950945695985,3.46,0.9972,442.12,1.954,4.79,20.15,5.3,0.22875768020258505,415.55,2597.06,0.3065941589090106,0.19354456686005406,291.7258189425928,269.63110128149935,93.73,219.04,4279.127100073046,-75.69567410816944,-0.20521713208381698,1.004648423758842,442.12,3527.1950945695985
540000,西藏自治区,2012,0.038,56.4135,2.95,3550.9254289136884,4.04,-1.1563,321.15,2.111,4.99,4.1,6.5,0.22386977360558877,409.25,2278.69,0.3026839657795488,0.19118396924280093,291.6574049218029,269.6892903557837,94.89,220.24,4308.481656374864,3.0226016686674484,13.21042816723093,1.1384025974902858,321.15,3550.9254289136884
540000,西藏自治区,2013,0.036,53.7685,5.58,3521.82958507075,3.32,0.9529,390.25,2.291,5.7,2.7,6.72,0.22643740345415567,389.48,2523.72,0.2991214915199647,0.19230446468622173,292.4692660346777,269.9679318251275,96.13,225.77,4257.873056650574,1.7777214193965847,-41.864908720065614,0.9078042750278689,390.25,3521.82958507075
540000,西藏自治区,2014,0.034,54.8382,1.41,3512.1607439062554,4.27,1.4317,286.03,2.514,5.3,0.8,6.93,0.2217583707782497,400.58,2396.03,0.28048689106558794,0.1916275357265718,292.5722934454585,269.419136230812,97.97,227.1,4313.958608542493,107.22699278633445,34.60452675154829,1.1633583557792464,286.03,3512.1607439062554
540000,西藏自治区,2015,0.032,55.6831,3.31,3632.301137182132,3.25,-1.9956,207.82,2.698,6.03,0.4,7.15,0.2214125993064911,318.29,2656.47,0.28283213812255475,0.19091093677730786,293.9052370252363,269.64786538098525,100.63,229.69,4381.122382341417,223.75448606029204,157.51465787194775,1.4693904067084016,207.82,3632.301137182132
540000,西藏自治区,2016,0.03,56.5236,4.9,3556.875564466023,3.64,0.9693,446.35,2.414,5.91,0.3,7.37,0.23036107958967342,421.22,2790.9,0.30665512981805654,0.1997743566560973,292.14388372712136,269.96918642212006,103.87,263.15,3947.178415352461,-160.82576145364465,-189.35308531651253,-0.5078773180556175,446.35,3556.875564466023
540000,西藏自治区,2017,0.028,58.7034,4.17,3499.774881909917,4.73,0.9314,364.6,2.06,5.53,0.15,7.58,0.23608820620986104,351.11,2389.42,0.3043746635169022,0.2034434362945423,291.7209670203975,269.9690571965188,106.53,254.05,4193.269041527258,134.6285841961717,158.09036328682487,0.6134357765328788,364.6,3499.774881909917
540000,西藏自治区,2018,0.026,59.4449,3.48,3443.9572241876767,2.51,0.6001,434.36,2.019,5.19,0.08,7.8,0.2295937963166527,379.76,2450.74,0.29430793070215305,0.19820307289205288,292.0564824255693,269.66628605740783,104.4,270.38,3861.232339670094,-148.04439818597348,-77.81612581864874,-0.8994910157780123,434.36,3443.9572241876767
540000,西藏自治区,2019,0.024,63.0,1.11,3504.446486048917,2.03,0.6331,416.16,2.059,4.82,0.13,8.02,0.22666542827462122,411.41,2376.88,0.3030072093913565,0.19089463839071977,292.48058782690526,269.99288070667484,103.92,271.53,3827.2014142083754,-132.7116041726731,-40.35119256309645,-1.0545530875616234,416.16,3504.446486048917
540000,西藏自治区,2020,0.022,64.5708,1.14,3462.094374751552,3.23,0.1605,357.79,2.12,4.4,2.95,8.23,0.22998173733250807,354.6,2607.54,0.3131483253734513,0.19408162813762023,293.35268985338934,270.1766839109228,102.87,272.08,3780.8732725668924,-129.67602633913702,-52.23732920278371,-1.2656474826551067,357.79,3462.094374751552
520000,贵州省,2011,0.037,26.2154,2.22,2417.4480022293287,13.8,-2.4311,772.58,0.37,94.08,132.5,111.1,0.6773071398148022,389.29,2572.46,0.7705860204445295,0.5916451597083989,299.93460070312193,289.9996533436167,922.9,4998.1,1846.501670634841,-238.7320139236149,-0.2933391810313424,-1.6933677827753855,772.58,2417.4480022293287
520000,贵州省,2012,0.034,26.5074,5.79,2259.08243315723,13.73,-0.9302,1151.98,0.405,98.17,1175.0,301.0,0.7025712374627624,327.13,2363.96,0.7998874994567249,0.5921436516490935,298.3090013140946,288.7972438276035,1161.7,5201.03,2233.5960377079155,151.96164251813207,247.63899060940162,1.325442049481357,1151.98,2259.08243315723
520000,贵州省,2013,0.032,20.2292,2.29,2574.513367602884,14.77,-1.8928,933.64,0.416,97.42,9.5,325.12,0.7050550191170756,426.09,2527.59,0.7718522513321107,0.6282622835625825,299.66989784403205,289.55938311527433,1075.75,5388.73,1996.2959732627169,-81.73913255839489,-96.36754597663503,-0.5251758583919739,933.64,2574.513367602884
520000,贵州省,2014,0.03,21.428,7.07,2398.6724722278245,14.48,2.2695,1412.83,0.446,101.3,18.9,349.23,0.7237368527420183,343.47,2478.54,0.7877585663621429,0.6346510274056948,298.81991019938386,289.8307642367642,1175.9,5510.5,2133.9261410035388,59.49032455109955,-24.922670773719346,0.5481523502634237,1412.83,2398.6724722278245
520000,贵州省,2015,0.028,23.2525,2.9,2353.4500596065704,14.89,2.085,1299.15,0.465,103.69,6.6,373.35,0.7362145826219016,332.25,2432.8,0.7973197234946933,0.6524296809671167,298.5689670112669,289.5622275513432,1210.57,5532.9,2187.9484537945746,117.11192671080698,2.2399883777743526,0.9694529500317529,1299.15,2353.4500596065704
520000,贵州省,2016,0.026,23.7466,3.53,2491.0450639765368,14.85,-0.2499,1160.27,0.364,103.67,56.5,397.47,0.7391726361323282,424.88,2526.82,0.7992574267882444,0.6481191772803686,298.98077808221643,290.3051761212072,1264.25,5604.8,2255.655866400228,188.41862868513226,86.85657146579979,1.4974787243051,1160.27,2491.0450639765368
520000,贵州省,2017,0.024,24.3151,2.9,2403.6751975912684,14.67,0.4768,1141.36,0.385,95.65,132.2,421.58,0.7275353233138914,354.49,2558.73,0.7961809614665821,0.6547098869915308,298.63646828355957,289.4421946534975,1242.45,5659.37,2195.385705476051,131.74775712962764,84.37240450834452,1.0274534026623923,1141.36,2403.6751975912684
520000,贵州省,2018,0.022,24.7106,0.72,2412.87429173838,14.35,0.0544,1223.02,0.434,89.48,69.39,445.7,0.7264210245610027,454.19,2528.18,0.7875887494241285,0.6467781327778889,298.2885941182634,289.4692608277775,1059.7,5477.16,1934.7618108654851,-125.27684811226663,-102.27573737615148,-1.0050586731924773,1223.02,2412.87429173838
520000,贵州省,2019,0.02,37.1655,2.3,2407.908965463627,14.67,0.0976,1325.12,0.453,83.18,34.7,469.82,0.7385045856145716,376.38,2229.31,0.8014880918439192,0.6482138424889691,299.1027996353514,290.1284920415682,1051.24,5481.56,1917.7752318683001,-138.6641377407791,-65.02228990944968,-1.1375308971642295,1325.12,2407.908965463627
520000,贵州省,2020,0.019,37.5359,2.73,2364.8489222752164,14.45,1.2542,1677.24,0.472,78.8,6.58,493.93,0.7218779154626656,425.2,2647.63,0.7961670214615405,0.6660631853970626,298.22781180094097,288.82086419465855,1057.63,5475.35,1931.6208096286084,-121.21927061179917,-38.24310105175505,-1.029554212842694,1677.24,2364.8489222752164
210000,辽宁省,2011,0.029,38.8167,6.4,3537.501532239248,7.98,-1.0882,673.41,0.6,144.64,6.7,256.0,0.573472277980769,436.46,2282.11,0.7829559181124405,0.42087673024190136,297.64786418924353,284.35982948077844,2103.86,3997.53,5262.899840651602,184.94410401035384,-0.8421023153705391,-0.45478478221956736,673.41,3537.501532239248
210000,辽宁省,2012,0.027,41.5156,0.45,3483.0900107398124,7.48,1.3116,941.77,0.617,146.9,15.3,18.4,0.5909103991304935,424.63,2297.87,0.7807601396990757,0.43447772555849834,297.3535483821711,285.2382386610338,2175.04,4095.55,5310.739705289888,172.9943759063308,93.25379237349262,-0.32959685301366526,941.77,3483.0900107398124
210000,辽宁省,2013,0.025,34.4047,8.09,3488.066942827299,7.86,0.7904,696.98,0.634,151.76,23.9,20.35,0.5835223629602418,410.13,2479.99,0.7798432993435334,0.42577971017049837,297.5685713520032,284.85530536121433,2353.31,4154.41,5664.607007974659,467.072085848793,510.490803995619,0.5964073313989288,696.98,3488.066942827299
210000,辽宁省,2014,0.023,36.0208,0.33,3614.067141970697,9.8,-1.1729,417.7,0.647,151.6,1811.4,22.3,0.5752779678753145,400.05,2438.83,0.7570442419195522,0.4327322799830111,299.34973598108354,285.63635512610136,1873.17,4219.8,4439.001848428836,-818.3226664393242,-671.8196130284696,-2.610770889268983,417.7,3614.067141970697
210000,辽宁省,2015,0.021,37.1532,0.16,3589.237775788941,9.48,-0.4921,584.41,0.649,152.09,1429.5,24.25,0.5700477825855993,341.06,2528.15,0.7507915358918239,0.427681283502019,299.07135946185593,285.3193358295361,2186.61,4335.47,5043.5362255995315,-273.5778820109372,-100.31543211301323,-1.0288181102635625,584.41,3589.237775788941
210000,辽宁省,2016,0.02,38.4406,2.26,3565.860773648777,9.06,-0.3707,648.9399999999999,0.511,148.06,401.0,26.2,0.5838994202977353,366.38,2382.17,0.7834378128889657,0.4400339431822938,298.1117947253442,285.3002808146881,2315.6,4242.73,5457.806648078007,80.90294772522975,209.79048748114292,0.05524967950669283,648.9399999999999,3565.860773648777
210000,辽宁省,2017,0.018,39.3585,2.7,3667.848305565001,9.51,-1.6405,522.49,0.531,145.47,777.6,28.15,0.5714831073563488,485.11,2692.22,0.7657022452450768,0.43096211111174615,299.13135853441264,285.09205427600403,2330.74,4172.32,5586.196648387468,149.50335529238146,218.7276571287739,0.39122216586326053,522.49,3667.848305565001
210000,辽宁省,2018,0.017,39.5731,0.1,3538.118264049996,9.11,-0.7716,600.11,0.533,145.02,1167.5,30.1,0.5724856768871793,401.39,2208.85,0.755631621580924,0.43407827195228926,298.993481001169,285.5724302881384,2192.45,4207.11,5211.297066157053,-285.1858196803414,-258.67281882016323,-0.5898195388831927,600.11,3538.118264049996
210000,辽宁省,2019,0.016,33.4122,6.1,3610.0764261449626,9.66,-1.0976,712.74,0.558,139.91,13.7,32.05,0.5734287739071846,426.66,2393.94,0.7764659926112303,0.43901531266705934,299.1904212701581,285.8860520592729,2429.95,4217.1,5762.135116549287,205.86263796958337,202.95841188814393,0.8516200508357455,712.74,3610.0764261449626
210000,辽宁省,2020,0.015,33.4811,1.18,3523.716482302716,9.5,-0.0592,829.9300000000001,0.576,137.6,1121.5,34.0,0.5921981434734677,394.94,2226.48,0.7683205308895701,0.4461835210828997,298.9203375757037,285.2533824326794,2338.83,4287.78,5454.640863103984,-161.42120821801382,-188.6929190738565,0.0469654155731375,829.9300000000001,3523.716482302716
500000,重庆市,2011,0.033,28.1888,6.33,2628.102114172392,18.41,-1.3112,1109.04,0.354,95.58,61.9,204.3,0.6735802477044629,351.76,2263.72,0.7532402695985737,0.5718247972457844,299.51916528963466,290.93441244419904,1064.16,3225.78,3298.9230511690193,59.30610709301891,0.14207300770522124,2.026523870740983,1109.04,2628.102114172392
500000,重庆市,2012,0.031,28.5993,9.91,2372.1777376155487,17.66,0.4999,1183.65,0.35,96.02,309.1,329.0,0.7059767171183131,367.32,2146.74,0.7885554784159058,0.6057172774806251,297.65085561890015,289.77346044098755,1060.52,3320.31,3194.039110805919,-38.304324802535575,-47.34074176128661,-0.038125733410479576,1183.65,2372.1777376155487
500000,重庆市,2013,0.029,27.4687,2.97,2793.3754820654585,19.22,-0.4576,1232.52,0.361,96.64,7.6,350.22,0.7031003792468679,429.29,2358.0,0.7572879103859383,0.6209143733515314,299.92856624483835,291.6053378387306,1055.15,3318.49,3179.6087979773934,-45.461129163516944,-21.569126080928527,-0.32218771245182726,1232.52,2793.3754820654585
500000,重庆市,2014,0.027,27.5533,7.63,2365.104545863509,18.03,0.744,1500.28,0.378,97.3,27.4,371.43,0.7155323011243905,352.59,2173.53,0.7642666171412106,0.6277827975455458,298.25781897152467,290.57536258737167,1043.9,3288.58,3174.3183988225924,-43.47801985077376,-11.229349236659345,-0.4263296857887278,1500.28,2365.104545863509
500000,重庆市,2015,0.025,27.9573,1.83,2511.1226988951325,18.74,0.5185,1182.51,0.393,97.72,47.2,392.65,0.724351942684254,291.86,2254.91,0.778536418319016,0.637689387595224,298.5928106771653,290.2193817061855,1051.05,3311.32,3174.1118345554037,-36.4110756504183,-16.560545981501946,-0.43039592158237294,1182.51,2511.1226988951325
500000,重庆市,2016,0.023,28.096,3.83,2578.3359105308464,18.61,-0.2337,1457.89,0.396,96.16,79.6,413.87,0.7273103815646957,437.39,2338.82,0.7865185108145587,0.6364726704275998,299.34266679776385,291.0862711573424,1078.2,3333.1,3234.8264378506497,31.577036112371843,29.101569547919553,0.7647763919841757,1457.89,2578.3359105308464
500000,重庆市,2017,0.021,28.2449,1.15,2484.412632550844,18.78,0.0976,1558.22,0.405,95.46,1.7,435.08,0.7157379529649669,392.31,2332.4,0.7739488816251554,0.638476622258841,299.16299462477235,290.98674030533533,1079.88,3339.56,3233.5996358801763,37.623742609444434,14.742869509829688,0.7406266871395507,1558.22,2484.412632550844
500000,重庆市,2018,0.02,28.3539,0.91,2518.28010800532,18.41,-0.099,1336.38,0.427,93.17,42.9,456.3,0.7146177524698313,434.84,2318.0,0.7729622066742307,0.6375725898207872,299.13223937110104,290.6697916245347,1079.34,3348.49,3223.363366771291,34.66098196810344,0.5326273728710476,0.5391248281277501,1336.38,2518.28010800532
500000,重庆市,2019,0.018,37.2692,0.93,2383.5488138431483,18.33,0.2305,1384.7,0.438,91.08,28.55,477.52,0.7304920180401299,388.39,2560.97,0.7874839456480631,0.6399642591291924,299.03163232094596,291.07514785139915,1075.15,3345.74,3213.4893924811854,32.0605161455419,-2.453667947802387,0.34475477453429615,1384.7,2383.5488138431483
500000,重庆市,2020,0.017,37.3034,3.79,2397.7992833634366,18.19,0.5107,1717.87,0.444,89.8,14.2,498.73,0.7273412112610416,385.56,2354.96,0.7943774109892485,0.6628850586409059,298.3299365054426,289.86638267636505,1081.42,3372.54,3206.544622154222,32.38925428612265,7.437882815168905,0.2080463589575269,1717.87,2397.7992833634366
610000,陕西省,2011,0.035,31.9784,8.82,3190.8108841631574,14.65,1.0695,726.81,0.521,207.27,260.0,369.9,0.5688246626250999,461.0,2495.68,0.6759696402018962,0.4618698003155591,298.5005623755165,285.8892304725185,1207.39,4193.6,2879.125333842045,-33.393284487895926,-0.026013999170572788,-1.7993689758469595,726.81,3190.8108841631574
610000,陕西省,2012,0.032,32.0497,5.0,3314.2879388243605,14.68,-1.5801,524.88,0.562,239.8,227.6,209.3,0.6013499524792972,436.62,2432.58,0.7039017843257622,0.47533077214969827,298.12241138185385,285.84627065760196,1255.92,4182.84,3002.553289152824,75.77512660906041,84.35412031069473,0.06772986452299011,524.88,3314.2879388243605
610000,陕西省,2013,0.03,30.3624,4.84,3427.2973412124898,16.52,-0.7726,693.5500000000001,0.597,241.73,400.0,201.72,0.5891107562985394,389.76,2251.39,0.6991961387222521,0.47598658313209347,299.66044240622614,287.2552758762009,1210.55,4108.22,2946.6532951010413,5.615588343458512,0.46599980547580344,-0.77787122971839,693.5500000000001,3427.2973412124898
610000,陕西省,2014,0.028,30.7777,3.53,3272.039214239916,15.56,0.8613,726.05,0.629,230.2,434.7,194.13,0.5996301325412513,266.95,2647.53,0.6813393172362049,0.48780610032621513,298.6817590705506,286.3812534647919,1183.53,4053.87,2919.5065455971703,-35.79070537423513,-43.66225692274202,-1.1885210244984272,726.05,3272.039214239916
610000,陕西省,2015,0.026,31.0356,2.24,3231.2848694652844,15.59,-0.6001,567.31,0.659,231.95,561.6,186.55,0.5940621130216913,410.28,2391.77,0.6665624032712973,0.4866748301978094,298.83649915172515,286.0847021857152,1204.67,4050.0,2974.4938271604938,4.937031975265654,0.4119669422343577,-0.35672656283475573,567.31,3231.2848694652844
610000,陕西省,2016,0.024,31.4025,2.36,3284.5791393956274,16.21,-0.5045,608.71,0.522,233.05,240.1,178.97,0.607464700037409,449.58,2635.4,0.6873958123593207,0.49362138869423017,298.997872645215,286.61425564741364,1263.96,4160.15,3038.2558321214383,54.43949272238751,57.81454071702046,0.6078034354341684,608.71,3284.5791393956274
610000,陕西省,2017,0.022,31.6961,2.03,3213.812382593877,15.68,0.9305,730.05,0.552,232.15,434.2,171.38,0.5943802926543363,321.97,2478.87,0.6925161001978037,0.48853756657436337,298.7316409379437,286.29757069526516,1194.2,4063.88,2938.571020797858,-59.50486281501526,-45.601416090262774,-0.9001320655317107,730.05,3213.812382593877
610000,陕西省,2018,0.02,31.9947,2.24,3321.4414461676934,15.6,-0.4533,626.87,0.565,229.64,4.2,163.8,0.6180356936052799,325.07,2358.57,0.706365337971489,0.49505280060707646,298.6574289550152,286.4188367952457,1226.0,4091.01,2996.814967453025,-15.520460373671085,5.837395593107885,-0.019073921251374436,626.87,3321.4414461676934
610000,陕西省,2019,0.019,42.668,3.07,3193.00851079852,15.44,0.2632,695.91,0.564,202.52,457.5,156.22,0.606157334074271,402.16,2492.88,0.6877232678534889,0.4955624729982327,299.1149294147487,286.62926905575983,1231.13,4132.09,2979.4365563189576,-47.15841572156114,-25.815281535041777,-0.281957732250193,695.91,3193.00851079852
610000,陕西省,2020,0.018,44.3828,1.5,3203.3989647781405,15.0,0.1309,788.4399999999999,0.574,201.9,222.0,148.63,0.6168846420743467,377.7,2461.86,0.7158075438237501,0.5070539932012993,298.86550916594655,285.8695280079964,1274.83,4160.85,3063.8691613492433,23.01464509490188,37.06404405058129,0.9952571300111872,788.4399999999999,3203.3989647781405
630000,青海省,2011,0.039,42.5118,5.13,3595.627542557536,4.83,0.1311,284.03,0.797,8.27,184.7,27.7,0.24070368818023952,410.57,2537.39,0.33382181033616654,0.1886944322553079,294.09496877503665,270.82590204763653,103.44,540.05,1915.3782057216927,43.08323669490346,-0.009007466653656593,1.2126232945549371,284.03,3595.627542557536
630000,青海省,2012,0.036,42.5118,6.5,3520.89303917658,4.27,1.1651,349.68,0.785,9.3,33.3,36.0,0.2562877892735031,344.59,2294.87,0.35913489131860044,0.197134021253326,292.46460028767115,270.3072446297603,101.71,554.21,1835.2249147435084,-37.69354777381409,-57.32797153558431,-1.2578933676942965,349.68,3520.89303917658
630000,青海省,2013,0.034,31.5709,2.79,3643.748380049299,4.79,-1.5956,241.53,0.739,9.8,41.7,38.22,0.2394436428554673,447.56,2469.84,0.33528212468270036,0.18766130318520768,295.31597589529946,271.08303067223335,103.55,555.77,1863.1808122064883,-10.361143801367916,-15.25463609904682,-0.396225560327274,241.53,3643.748380049299
630000,青海省,2014,0.032,30.826,2.55,3612.550588880385,4.57,0.8616,265.56,0.796,9.7,23.9,40.43,0.23850814156962155,351.03,2402.38,0.3374963567034512,0.1874421385371113,294.3263595596114,270.63083767291045,105.8,553.7,1910.782011919812,36.616562421422486,38.22015705236299,1.0709575783766292,265.56,3612.550588880385
630000,青海省,2015,0.03,33.2753,1.76,3499.0384008921515,5.17,-0.2818,221.16,0.813,10.13,126.5,42.65,0.24029472317102624,443.12,2553.21,0.3240416333863208,0.18995898695193367,294.98346056087445,270.6717445178752,104.04,558.39,1863.2138827701071,-11.575060218816134,-6.120489721658942,-0.3952062462423101,221.16,3499.0384008921515
630000,青海省,2016,0.028,34.1807,2.42,3300.3712823015944,5.63,-0.8161,222.43,0.822,8.76,38.3,44.87,0.23656200485967321,363.55,2343.38,0.3253179359507849,0.19016102870754614,295.424356488632,271.4351357174252,104.78,557.75,1878.6194531600179,3.20701668056131,12.548686104941908,0.07963038086619885,222.43,3300.3712823015944
630000,青海省,2017,0.026,34.9003,0.62,3184.4436689111512,5.61,0.9815,289.25,0.833,8.67,225.3,47.08,0.24481134823487025,444.76,2448.15,0.34027588894912264,0.19306021838905993,294.1186288052035,271.0595834481172,102.55,555.31,1846.7162485818733,-29.319681388116578,-17.310875156210386,-0.9037028987480393,289.25,3184.4436689111512
630000,青海省,2018,0.024,36.1554,4.54,3179.241675781781,4.48,2.0373,324.90000000000003,0.847,8.32,14.6,49.3,0.2602987575982266,417.3,2359.12,0.3605732399591689,0.19918212171690322,293.55080761212463,271.2609528101805,103.06,557.25,1849.439210408255,-27.22021305226872,-15.156617575021983,-0.8197746846891142,324.90000000000003,3179.241675781781
630000,青海省,2019,0.022,37.1009,6.0,3119.624949690868,4.73,1.8524,292.74,0.875,6.19,7.3,51.52,0.25598968996220905,363.71,2700.78,0.34389206188451155,0.19154535808089065,293.0087949121185,271.33813282724213,105.54,553.54,1906.637280052029,29.354363100972023,39.83999414095115,0.9432070017633684,292.74,3119.624949690868
630000,青海省,2020,0.02,38.1304,3.92,3281.141603408546,5.15,-0.6392,289.62,0.86,5.5,3.65,53.73,0.2579467863096779,515.73,2807.58,0.36043638843031645,0.1978172496410913,294.1318512841881,271.02662782833596,107.42,571.42,1879.8781981729728,1.9717877313821646,9.598573688173474,0.118427921055468,289.62,3281.141603408546
230000,黑龙江省,2011,0.033,27.2459,1.7,3471.9355422890544,4.27,-1.0199,566.44,0.298,228.44,703.4,234.0,0.5962833610631,569.52,2390.3,0.8190439315866029,0.4229637163079058,293.9942638522028,280.75738099043645,6212.57,13749.58,4518.370742960876,-291.3699139817045,-0.18103371243068977,-2.7342350377471765,566.44,3471.9355422890544
230000,黑龙江省,2012,0.031,30.037,2.51,3338.3331195088685,3.75,1.4646,740.16,0.327,240.28,1200.0,349.8,0.61366472933866,532.19,2540.58,0.8200122922697203,0.4432297144487019,293.6777274248461,280.8507754650148,6598.6,13929.68,4737.079387322608,-106.37166089698258,5.1913751209731345,-1.5228052246294255,740.16,3338.3331195088685
230000,黑龙江省,2013,0.029,33.594,5.87,3339.2930110875795,3.15,1.179,811.28,0.341,244.96,630.9,378.22,0.6081277731034609,464.32,2206.02,0.8077185547087052,0.41723245398880565,292.1899186148402,281.0003886848703,7055.11,14211.99,4964.195724877375,87.03428538075877,54.27592541166268,-0.2648050977350388,811.28,3339.2930110875795
230000,黑龙江省,2014,0.027,33.3618,3.54,3445.327498858575,4.66,-1.0862,675.9300000000001,0.356,251.9,61.8,406.63,0.6189837661524801,434.04,2394.77,0.8277380420784742,0.44355608233826554,293.9230217863713,281.29868585839273,7403.8,14497.68,5106.886067288007,196.01423651436562,79.86070094364732,0.5255584260510613,675.9300000000001,3445.327498858575
230000,黑龙江省,2015,0.025,34.7808,3.25,3344.6343591941168,4.86,-0.7723,648.51,0.367,255.31,484.1,435.05,0.6239332182872043,567.65,2330.63,0.8361389140202108,0.45206841629055444,292.98021437946494,281.11163706968705,7615.78,14811.88,5141.670064839845,197.08784278917756,62.647093188508734,0.7182274070905847,648.51,3344.6343591941168
230000,黑龙江省,2016,0.023,37.3081,1.91,3340.677850690024,4.24,0.1246,638.25,0.38,252.75,2955.0,463.47,0.6204881057185274,548.91,2399.83,0.8239916957071192,0.443512235924242,292.46524033925016,280.2809406881981,7416.13,14829.46,5000.944066742822,22.651453415143806,-86.27283849848845,-0.061255589902990994,638.25,3340.677850690024
230000,黑龙江省,2017,0.021,37.9259,1.27,3418.897827998034,4.96,-1.0562,633.06,0.394,251.2,997.2,491.88,0.6198258854299856,451.95,2358.71,0.8322140472098892,0.4497076488396626,293.32777118856535,280.8293547841703,7410.34,14767.59,5017.975174012821,5.972169408118134,-64.93250903580793,0.03307991822242094,633.06,3418.897827998034
230000,黑龙江省,2018,0.02,38.483,7.17,3456.989900737441,4.84,1.1461,804.0,0.415,245.64,2294.0,520.3,0.6231406586941163,435.75,2416.06,0.8267859440475461,0.45648552133963566,294.0462198735408,281.4973972368219,7506.8,14673.33,5115.948458870617,70.23506298888879,30.801950482123175,0.5757551220863734,804.0,3456.989900737441
230000,黑龙江省,2019,0.018,35.9476,5.9,3260.176679393349,5.91,1.0512,901.37,0.431,223.27,1185.0,548.72,0.6271235994248062,547.94,2842.7,0.8318633510586031,0.46411834925325035,293.0752182130356,281.02533384857765,7503.01,14770.08,5079.870928254959,0.4471410962050868,-16.47265532844085,0.37592124583962344,901.37,3260.176679393349
230000,黑龙江省,2020,0.017,35.9128,3.87,3319.414227244694,5.46,0.7597,901.6,0.454,224.2,76.0,577.13,0.6186900082018072,427.58,2066.29,0.8303130666479279,0.4481322800765799,293.24866454952144,281.43044674073366,7540.78,14910.13,5057.487761676122,-55.64641675964231,-53.17146367114219,0.25194061679445556,901.6,3319.414227244694
